AddressCountry,AddressCountrySubd,AddressLine1,AddressLine2,AddressLocality,AddressMatchCode,AddressOneLine,AddressPostal1,AddressPostal2,AddressPostal3,BuildingRoomsBathstotal,BuildingRoomsBeds,BuildingSizeUniversalsize,IdentifierApn,IdentifierAttomId,IdentifierFips,IdentifierObPropId,LocationAccuracy,LocationDistance,LocationElevation,LocationGeoid,LocationLatitude,LocationLongitude,LotLotSize1,SummaryPropIndicator,SummaryPropLandUse,SummaryPropclass,SummaryProptype,SummaryPearbuilt,VintageLastModified,VintagePubDate
US,TX,8007 COULVER RD TRLR B,"AUSTIN, TX 78747",Austin,ExaStr,"8007 COULVER RD TRLR B, AUSTIN, TX 78747",78747,1503,R005,0.0,0,1216,854083,252293198,48453,25229319848453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, MT30000596, ND0000636780, RS0000638170, SB0000119930, SB0000119938, SB0000119939, ZI78747",30.124023,-97.740568,0.0,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1994,2019-1-10,2019-1-24
US,TX,10909 OLD LOCKHART RD,"AUSTIN, TX 78747",Austin,ExaStr,"10909 OLD LOCKHART RD, AUSTIN, TX 78747",78747,2068,R005,0.0,0,0,464381,155112701,48453,15511270148453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, MT30000596, ND0000636780, SB0000119930, SB0000119938, SB0000119939, ZI78747",30.124036,-97.752563,8.686,10,SFR,Single Family Residence / Townhouse,SFR,1995,2019-1-10,2019-1-24
US,TX,10000 SOUTHVIEW HILLS CV,"AUSTIN, TX 78719",Austin,ExaStr,"10000 SOUTHVIEW HILLS CV, AUSTIN, TX 78719",78719,4713,R002,0.0,0,0,810362,216254819,48453,21625481948453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0004492707, SB0000119930, SB0000119934, SB0000119938, ZI78719",30.124065,-97.687694,2.38,80,RESIDENTIAL ACREAGE,Vacant,RESIDENTIAL ACREAGE,0,2019-1-10,2019-1-24
US,TX,10509 THAXTON RD # 509,"AUSTIN, TX 78747",Austin,ExaStr,"10509 THAXTON RD # 509, AUSTIN, TX 78747",78747,9690,R054,0.0,0,1216,810330,167588481,48453,16758848148453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, MT30000596, ND0000636780, RS0000638170, SB0000119930, SB0000119938, SB0000119939, ZI78747",30.124074,-97.740732,0.0,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1996,2019-1-10,2019-1-24
US,TX,8771 S FM 973,"AUSTIN, TX 78719",Austin,ExaStr,"8771 S FM 973, AUSTIN, TX 78719",78719,,,0.0,0,0,774204,167943968,48453,16794396848453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, SB0000119930, SB0000119938, SB0000119939, ZI78719",30.124091,-97.687481,1.0,80,RESIDENTIAL ACREAGE,Vacant,RESIDENTIAL ACREAGE,0,2019-1-10,2019-1-24
US,TX,10511 THAXTON RD # 511,"AUSTIN, TX 78747",Austin,ExaStr,"10511 THAXTON RD # 511, AUSTIN, TX 78747",78747,9690,R054,0.0,0,952,299936,166830912,48453,16683091248453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, MT30000596, ND0000636780, RS0000638170, SB0000119930, SB0000119938, SB0000119939, ZI78747",30.124096,-97.740718,0.0,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1984,2019-1-10,2019-1-24
US,TX,8017 COULVER RD,"AUSTIN, TX 78747",Austin,ExaStr,"8017 COULVER RD, AUSTIN, TX 78747",78747,1580,R005,1.0,0,960,299947,33760702,48453,3376070248453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, MT30000596, ND0000636780, RS0000638170, SB0000119930, SB0000119938, SB0000119939, ZI78747",30.124118,-97.740768,3.37,10,SFR,Single Family Residence / Townhouse,SFR,1992,2019-1-10,2019-1-24
US,TX,10513 THAXTON RD # 513,"AUSTIN, TX 78747",Austin,ExaStr,"10513 THAXTON RD # 513, AUSTIN, TX 78747",78747,9690,R054,0.0,0,1920,799034,166830913,48453,16683091348453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, MT30000596, ND0000636780, RS0000638170, SB0000119930, SB0000119938, SB0000119939, ZI78747",30.124118,-97.740704,0.0,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,2007,2019-1-10,2019-1-24
US,TX,10500 THAXTON RD,"AUSTIN, TX 78747",Austin,ExaStr,"10500 THAXTON RD, AUSTIN, TX 78747",78747,9404,R054,0.0,0,2304,299812,241906200,48453,24190620048453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, MT30000596, ND0000636780, ZI78747",30.124136,-97.741055,5.147,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1997,2019-1-10,2019-1-24
US,TX,10012 SOUTHVIEW HILLS CV,"AUSTIN, TX 78719",Austin,ExaStr,"10012 SOUTHVIEW HILLS CV, AUSTIN, TX 78719",78719,4713,R002,2.0,0,1708,810361,166353633,48453,16635363348453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0004492707, SB0000119930, SB0000119934, SB0000119938, ZI78747",30.124136,-97.687850,1.25,10,SFR,Single Family Residence / Townhouse,SFR,1984,2019-1-10,2019-1-24
US,TX,10515 THAXTON RD # 515,"AUSTIN, TX 78747",Austin,ExaStr,"10515 THAXTON RD # 515, AUSTIN, TX 78747",78747,9690,R054,0.0,0,1216,869883,253442224,48453,25344222448453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, MT30000596, ND0000636780, RS0000638170, SB0000119930, SB0000119938, SB0000119939, ZI78747",30.124140,-97.740689,0.0,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1998,2019-1-10,2019-1-24
US,TX,10915 OLD LOCKHART RD,"AUSTIN, TX 78747",Austin,ExaStr,"10915 OLD LOCKHART RD, AUSTIN, TX 78747",78747,2068,R005,0.0,0,1008,464380,34014827,48453,3401482748453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, MT30000596, ND0000636780, SB0000119930, SB0000119938, SB0000119939, ZI78747",30.124202,-97.752652,6.508,10,SFR,Single Family Residence / Townhouse,SFR,2000,2019-1-10,2019-1-24
US,TX,10508 THAXTON RD,"AUSTIN, TX 78747",Austin,ExaStr,"10508 THAXTON RD, AUSTIN, TX 78747",78747,9404,R054,3.0,0,4240,483958,143535540,48453,14353554048453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, MT30000596, ND0000636780, SB0000119930, SB0000119938, SB0000119939, ZI78747",30.124224,-97.740998,5.095,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,2004,2019-1-10,2019-1-24
US,TX,10213 THAXTON RD,"AUSTIN, TX 78747",Austin,ExaStr,"10213 THAXTON RD, AUSTIN, TX 78747",78747,9510,R054,1.0,0,2388,299920,47636420,48453,4763642048453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, MT30000596, ND0000636780, RS0004664234, SB0000119930, SB0000119934, SB0000119938, ZI78747",30.124242,-97.740624,1.0,10,SFR,Single Family Residence / Townhouse,SFR,1992,2019-1-10,2019-1-24
US,TX,10213 THAXTON RD,"AUSTIN, TX 78747",Austin,ExaStr,"10213 THAXTON RD, AUSTIN, TX 78747",78747,9510,R054,1.0,0,1248,299858,204954703,48453,20495470348453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, MT30000596, ND0000636780, RS0004664234, SB0000119930, SB0000119934, SB0000119938, ZI78747",30.124242,-97.740624,1.0,70,FARMS,Agricultural,FARMS,1955,2019-1-10,2019-1-24
US,TX,10213 THAXTON RD,"AUSTIN, TX 78747",Austin,ExaStr,"10213 THAXTON RD, AUSTIN, TX 78747",78747,9510,R054,0.0,0,1133,299859,241906216,48453,24190621648453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, MT30000596, ND0000636780, RS0004664234, SB0000119930, SB0000119934, SB0000119938, ZI78747",30.124242,-97.740624,3.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),1955,2019-1-10,2019-1-24
US,TX,10215 THAXTON RD,"AUSTIN, TX 78747",Austin,ExaStr,"10215 THAXTON RD, AUSTIN, TX 78747",78747,9555,R054,1.0,0,2436,299878,166830896,48453,16683089648453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, MT30000596, ND0000636780, RS0004664234, SB0000119930, SB0000119934, SB0000119938, ZI78747",30.124277,-97.740602,6.0,10,SFR,Single Family Residence / Townhouse,SFR,1955,2019-1-10,2019-1-24
US,TX,10516 THAXTON RD,"AUSTIN, TX 78747",Austin,ExaStr,"10516 THAXTON RD, AUSTIN, TX 78747",78747,9404,R054,2.0,0,1344,483959,143535539,48453,14353553948453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, MT30000596, ND0000636780, SB0000119930, SB0000119938, SB0000119939, ZI78747",30.124311,-97.740941,5.128,10,SFR,Single Family Residence / Townhouse,SFR,2002,2019-1-10,2019-1-24
US,TX,11408 MOORE RD,"AUSTIN, TX 78719",Austin,ExaStr,"11408 MOORE RD, AUSTIN, TX 78719",78719,9764,R002,2.0,0,1680,300107,41910546,48453,4191054648453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, SB0000119930, SB0000119938, SB0000119939, ZI78617",30.124322,-97.672777,10.0,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1995,2019-1-10,2019-1-24
US,TX,10223 THAXTON RD,"AUSTIN, TX 78747",Austin,ExaStr,"10223 THAXTON RD, AUSTIN, TX 78747",78747,9555,R054,1.0,0,1113,299873,166830893,48453,16683089348453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, MT30000596, ND0000636780, RS0004664234, SB0000119930, SB0000119934, SB0000119938, ZI78747",30.124415,-97.740516,5.126,10,SFR,Single Family Residence / Townhouse,SFR,1945,2019-1-10,2019-1-24
US,TX,10109 SOUTHVIEW HILLS CV,"AUSTIN, TX 78719",Austin,ExaStr,"10109 SOUTHVIEW HILLS CV, AUSTIN, TX 78719",78719,4709,R002,2.0,3,2222,810365,216265028,48453,21626502848453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0004492707, SB0000119930, SB0000119934, SB0000119938, ZI78747",30.124435,-97.689231,0.93,10,SFR,Single Family Residence / Townhouse,SFR,2011,2019-1-10,2019-1-24
US,TX,10301 LAVA LN TRLR B,"AUSTIN, TX 78747",Austin,ExaStr,"10301 LAVA LN TRLR B, AUSTIN, TX 78747",78747,2185,R005,0.0,0,1120,552695,153527728,48453,15352772848453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, MT30000596, ND0000636780, RS0004664234, SB0000119930, SB0000119934, SB0000119938, ZI78747",30.124456,-97.732051,1.002,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1994,2019-1-10,2019-1-24
US,TX,10301 LAVA LN,"AUSTIN, TX 78747",Austin,ExaStr,"10301 LAVA LN, AUSTIN, TX 78747",78747,2182,R005,0.0,0,1216,299889,166353595,48453,16635359548453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, MT30000596, ND0000636780, RS0004664234, SB0000119930, SB0000119934, SB0000119938, ZI78747",30.124456,-97.732051,1.998,10,SFR,Single Family Residence / Townhouse,SFR,1985,2019-1-10,2019-1-24
US,TX,8791 S FM 973,"AUSTIN, TX 78719",Austin,ExaStr,"8791 S FM 973, AUSTIN, TX 78719",78719,4705,R002,2.0,3,2541,774203,167943967,48453,16794396748453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, SB0000119930, SB0000119938, SB0000119939, ZI78719",30.124466,-97.687239,3.259,10,SFR,Single Family Residence / Townhouse,SFR,2006,2019-1-10,2019-1-24
US,TX,10127 SOUTHVIEW HILLS CV,"AUSTIN, TX 78719",Austin,ExaStr,"10127 SOUTHVIEW HILLS CV, AUSTIN, TX 78719",78719,4709,R002,2.0,3,1425,810366,209379775,48453,20937977548453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0004492707, SB0000119930, SB0000119934, SB0000119938, ZI78747",30.124534,-97.689468,0.93,10,SFR,Single Family Residence / Townhouse,SFR,2015,2019-1-10,2019-1-24
US,TX,10305 LAVA LN,"AUSTIN, TX 78747",Austin,ExaStr,"10305 LAVA LN, AUSTIN, TX 78747",78747,2014,R005,1.0,0,1209,531617,44465565,48453,4446556548453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, MT30000596, ND0000636780, RS0004664234, SB0000119930, SB0000119934, SB0000119938, ZI78747",30.124580,-97.731967,1.0,10,SFR,Single Family Residence / Townhouse,SFR,2000,2019-1-10,2019-1-24
US,TX,10137 SOUTHVIEW HILLS CV,"AUSTIN, TX 78719",Austin,ExaStr,"10137 SOUTHVIEW HILLS CV, AUSTIN, TX 78719",78719,4709,R002,3.0,0,1542,810367,206694017,48453,20669401748453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0004492707, SB0000119930, SB0000119934, SB0000119938, ZI78747",30.124590,-97.689600,0.85,10,SFR,Single Family Residence / Townhouse,SFR,2005,2019-1-10,2019-1-24
US,TX,12405 MADERO DR,"AUSTIN,TX 78748",Austin,ExaExt,"12405 MADERO DR, AUSTIN,TX 78748",78748,5428,R180,2.0,4,2327,851724,252289144,48453,25228914448453,Extrapolate,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638621, SB0000118613, SB0000118620, SB0000118630, ZI78748",30.124691,-97.808900,0.1853,11,CONDOMINIUM,Condominium (residential),CONDOMINIUM,2014,2019-1-10,2019-1-24
US,TX,10116 SOUTHVIEW HILLS CV,"AUSTIN, TX 78719",Austin,ExaStr,"10116 SOUTHVIEW HILLS CV, AUSTIN, TX 78719",78719,4709,R002,2.0,0,1451,810360,216254818,48453,21625481848453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0004492707, SB0000119930, SB0000119934, SB0000119938, ZI78747",30.124732,-97.689214,1.25,10,SFR,Single Family Residence / Townhouse,SFR,2006,2019-1-10,2019-1-24
US,TX,10136 SOUTHVIEW HILLS CV,"AUSTIN, TX 78719",Austin,ExaStr,"10136 SOUTHVIEW HILLS CV, AUSTIN, TX 78719",78719,4709,R002,3.0,0,3870,810359,47770152,48453,4777015248453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0004492707, ZI78747",30.124842,-97.689478,1.25,10,SFR,Single Family Residence / Townhouse,SFR,1985,2019-1-10,2019-1-24
US,TX,8815 S FM 973,"AUSTIN, TX 78719",Austin,ExaStr,"8815 S FM 973, AUSTIN, TX 78719",78719,9600,R002,2.0,0,1861,483974,167952579,48453,16795257948453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, SB0000119930, SB0000119938, SB0000119939, ZI78719",30.124916,-97.686948,1.047,70,FARMS,Agricultural,FARMS,1999,2019-1-10,2019-1-24
US,TX,8819 S FM 973,"AUSTIN, TX 78719",Austin,ExaStr,"8819 S FM 973, AUSTIN, TX 78719",78719,9600,R002,2.0,0,2079,300156,165185545,48453,16518554548453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, SB0000119930, SB0000119938, SB0000119939, ZI78719",30.124991,-97.686899,0.504,10,SFR,Single Family Residence / Townhouse,SFR,1985,2019-1-10,2019-1-24
US,TX,10217 SOUTHVIEW HILLS CV,"AUSTIN, TX 78719",Austin,ExaStr,"10217 SOUTHVIEW HILLS CV, AUSTIN, TX 78719",78719,4710,R002,0.0,0,0,810368,216265029,48453,21626502948453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0004492707, SB0000119930, SB0000119934, SB0000119938, ZI78747",30.125048,-97.690653,1.25,80,RESIDENTIAL ACREAGE,Vacant,RESIDENTIAL ACREAGE,0,2019-1-10,2019-1-24
US,TX,502 PERICO PL # 233,"AUSTIN,TX 78748",Austin,ExaExt,"502 PERICO PL # 233, AUSTIN,TX 78748",78748,4054,R180,2.0,4,2465,864004,253435313,48453,25343531348453,Extrapolate,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638621, SB0000118577, SB0000118613, SB0000118620, SB0000118630, SB0000118631, ZI78652, ZI78748",30.125055,-97.810567,0.1853,11,CONDOMINIUM,Condominium (residential),CONDOMINIUM,2016,2019-1-10,2019-1-24
US,TX,8827 S FM 973,"AUSTIN, TX 78719",Austin,ExaStr,"8827 S FM 973, AUSTIN, TX 78719",78719,9600,R002,3.0,0,3130,300150,167937662,48453,16793766248453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, ZI78719",30.125140,-97.686802,5.068,10,SFR,Single Family Residence / Townhouse,SFR,1984,2019-1-10,2019-1-24
US,TX,10237 SOUTHVIEW HILLS CV,"AUSTIN, TX 78719",Austin,ExaStr,"10237 SOUTHVIEW HILLS CV, AUSTIN, TX 78719",78719,4710,R002,2.0,3,2336,810369,209379776,48453,20937977648453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0004492707, SB0000119930, SB0000119934, SB0000119938, ZI78747",30.125170,-97.690910,1.02,10,SFR,Single Family Residence / Townhouse,SFR,2013,2019-1-10,2019-1-24
US,TX,11204 MOORE RD,"AUSTIN, TX 78719",Austin,ExaStr,"11204 MOORE RD, AUSTIN, TX 78719",78719,9767,R002,0.0,0,0,300108,165416320,48453,16541632048453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, SB0000119930, SB0000119938, SB0000119939, ZI78617",30.125241,-97.674959,5.0,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1992,2019-1-10,2019-1-24
US,TX,11115 MOORE RD,"AUSTIN, TX 78719",Austin,ExaStr,"11115 MOORE RD, AUSTIN, TX 78719",78719,9651,R002,1.0,0,1373,300120,10408433,48453,1040843348453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, SB0000119930, SB0000119938, SB0000119939, ZI78719",30.125251,-97.675605,0.501,10,SFR,Single Family Residence / Townhouse,SFR,1950,2019-1-10,2019-1-24
US,TX,10212 SOUTHVIEW HILLS CV,"AUSTIN, TX 78719",Austin,ExaStr,"10212 SOUTHVIEW HILLS CV, AUSTIN, TX 78719",78719,4710,R002,0.0,0,0,810358,216254817,48453,21625481748453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0004492707, ZI78747",30.125272,-97.690466,1.25,80,RESIDENTIAL ACREAGE,Vacant,RESIDENTIAL ACREAGE,0,2019-1-10,2019-1-24
US,TX,10220 SOUTHVIEW HILLS CV,"AUSTIN, TX 78719",Austin,ExaStr,"10220 SOUTHVIEW HILLS CV, AUSTIN, TX 78719",78719,4710,R002,1.0,0,1568,810357,165416309,48453,16541630948453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0004492707, SB0000119930, SB0000119934, SB0000119938, ZI78747",30.125320,-97.690569,1.25,10,SFR,Single Family Residence / Townhouse,SFR,1984,2019-1-10,2019-1-24
US,TX,10309 SOUTHVIEW HILLS CV,"AUSTIN, TX 78719",Austin,ExaStr,"10309 SOUTHVIEW HILLS CV, AUSTIN, TX 78719",78719,4711,R002,2.0,0,1352,810370,206693719,48453,20669371948453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0004492707, SB0000119930, SB0000119934, SB0000119938, ZI78747",30.125607,-97.691836,0.63,10,SFR,Single Family Residence / Townhouse,SFR,1985,2019-1-10,2019-1-24
US,TX,10321 SOUTHVIEW HILLS CV,"AUSTIN, TX 78719",Austin,ExaStr,"10321 SOUTHVIEW HILLS CV, AUSTIN, TX 78719",78719,4711,R002,0.0,0,0,810371,216265030,48453,21626503048453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0004492707, ZI78747",30.125680,-97.691990,0.81,80,RESIDENTIAL ACREAGE,Vacant,RESIDENTIAL ACREAGE,0,2019-1-10,2019-1-24
US,TX,10331 SOUTHVIEW HILLS CV,"AUSTIN, TX 78719",Austin,ExaStr,"10331 SOUTHVIEW HILLS CV, AUSTIN, TX 78719",78719,4711,R002,0.0,0,0,810372,216265031,48453,21626503148453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0004492707, SB0000119930, SB0000119934, SB0000119938, ZI78747",30.125741,-97.692119,0.83,80,RESIDENTIAL ACREAGE,Vacant,RESIDENTIAL ACREAGE,0,2019-1-10,2019-1-24
US,TX,SHIVELY LN,"AUSTIN, TX 78747",Austin,ExaZip,"SHIVELY LN, AUSTIN, TX 78747",78747,,,0.0,0,0,782387,1889641,48453,188964148453,Zip5,0.0,0.0,"CO48453, CS4890165, DB4816620, MT30000596, ND0000636780, SB0000119930, SB0000119938, SB0000119939, ZI78747",30.125750,-97.746930,1.2567,80,RESIDENTIAL ACREAGE,Vacant,RESIDENTIAL ACREAGE,0,2019-1-10,2019-1-24
US,TX,SASSMAN RD,"AUSTIN, TX 78747",Austin,ExaZip,"SASSMAN RD, AUSTIN, TX 78747",78747,,,0.0,0,0,299966,19494566,48453,1949456648453,Zip5,0.0,0.0,"CO48453, CS4890165, DB4816620, MT30000596, ND0000636780, SB0000119930, SB0000119938, SB0000119939, ZI78747",30.125750,-97.746930,1.25,70,FARMS,Agricultural,FARMS,1960,2019-1-10,2019-1-24
US,TX,OLD LOCKHART RD,"AUSTIN, TX 78747",Austin,ExaZip,"OLD LOCKHART RD, AUSTIN, TX 78747",78747,,,1.0,0,1260,781034,27890251,48453,2789025148453,Zip5,0.0,0.0,"CO48453, CS4890165, DB4816620, MT30000596, ND0000636780, SB0000119930, SB0000119938, SB0000119939, ZI78747",30.125750,-97.746930,1.5,10,SFR,Single Family Residence / Townhouse,SFR,2001,2019-1-10,2019-1-24
US,TX,12222 N US HWY # 183,"AUSTIN, TX 78747",Austin,ExaZip,"12222 N US HWY # 183, AUSTIN, TX 78747",78747,,,0.0,0,4186,439918,29274353,48453,2927435348453,Zip5,0.0,0.0,"CO48453, CS4890165, DB4816620, MT30000596, ND0000636780, ZI78747",30.125750,-97.746930,1.312,20,COMMON AREA,Commercial,COMMON AREA,1997,2019-1-10,2019-1-24
US,TX,8412 FM # 1625,"AUSTIN, TX 78747",Austin,ExaZip,"8412 FM # 1625, AUSTIN, TX 78747",78747,,,2.0,0,1476,299962,33999395,48453,3399939548453,Zip5,0.0,0.0,"CO48453, CS4890165, DB4816620, MT30000596, ND0000636780, SB0000119930, SB0000119938, SB0000119939, ZI78747",30.125750,-97.746930,332.6106,70,FARMS,Agricultural,FARMS,1952,2019-1-10,2019-1-24
US,TX,11657 N US HWY # 183,"AUSTIN, TX 78747",Austin,ExaZip,"11657 N US HWY # 183, AUSTIN, TX 78747",78747,,,0.0,0,13800,475262,35669462,48453,3566946248453,Zip5,0.0,0.0,"CO48453, CS4890165, DB4816620, MT30000596, ND0000636780, SB0000119930, SB0000119938, SB0000119939, ZI78747",30.125750,-97.746930,1.1582,20,COMMON AREA,Commercial,COMMON AREA,1978,2019-1-10,2019-1-24
US,TX,ALUM ROCK DR,"AUSTIN, TX 78747",Austin,ExaZip,"ALUM ROCK DR, AUSTIN, TX 78747",78747,,,0.0,0,0,776388,144174742,48453,14417474248453,Zip5,0.0,0.0,"CO48453, CS4890165, DB4816620, MT30000596, ND0000636780, ZI78747",30.125750,-97.746930,7.8845,70,FARMS,Agricultural,FARMS,0,2019-1-10,2019-1-24
US,TX,6000 FM RD # 969,"AUSTIN, TX 78747",Austin,ExaZip,"6000 FM RD # 969, AUSTIN, TX 78747",78747,,,0.0,0,29501,544718,164711588,48453,16471158848453,Zip5,0.0,0.0,"CO48453, CS4890165, DB4816620, MT30000596, ND0000636780, SB0000119930, SB0000119938, SB0000119939, ZI78747",30.125750,-97.746930,4.7365,20,COMMON AREA,Commercial,COMMON AREA,1982,2019-1-10,2019-1-24
US,TX,1701 OLD LOCKHART RD,"AUSTIN, TX 78747",Austin,ExaZip,"1701 OLD LOCKHART RD, AUSTIN, TX 78747",78747,,,0.0,0,0,290095,164762989,48453,16476298948453,Zip5,0.0,0.0,"CO48453, CS4890165, DB4816620, MT30000596, ND0000636780, ZI78747",30.125750,-97.746930,0.58,80,RESIDENTIAL ACREAGE,Vacant,RESIDENTIAL ACREAGE,0,2019-4-11,2019-4-25
US,TX,1721 OLD LOCKHART RD,"AUSTIN, TX 78747",Austin,ExaZip,"1721 OLD LOCKHART RD, AUSTIN, TX 78747",78747,,,0.0,0,0,290096,164762990,48453,16476299048453,Zip5,0.0,0.0,"CO48453, CS4890165, DB4816620, MT30000596, ND0000636780, SB0000119930, SB0000119938, SB0000119939, ZI78747",30.125750,-97.746930,0.8,80,RESIDENTIAL ACREAGE,Vacant,RESIDENTIAL ACREAGE,0,2019-4-11,2019-4-25
US,TX,1805 OLD LOCKHART RD,"AUSTIN, TX 78747",Austin,ExaZip,"1805 OLD LOCKHART RD, AUSTIN, TX 78747",78747,,,0.0,0,0,290097,164762991,48453,16476299148453,Zip5,0.0,0.0,"CO48453, CS4890165, DB4816620, MT30000596, ND0000636780, SB0000119930, SB0000119938, SB0000119939, ZI78747",30.125750,-97.746930,0.2,80,RESIDENTIAL ACREAGE,Vacant,RESIDENTIAL ACREAGE,0,2019-4-11,2019-4-25
US,TX,1711 OLD LOCKHART RD,"AUSTIN, TX 78747",Austin,ExaZip,"1711 OLD LOCKHART RD, AUSTIN, TX 78747",78747,,,0.0,0,0,290098,164762992,48453,16476299248453,Zip5,0.0,0.0,"CO48453, CS4890165, DB4816620, MT30000596, ND0000636780, SB0000119930, SB0000119938, SB0000119939, ZI78747",30.125750,-97.746930,0.18,80,RESIDENTIAL ACREAGE,Vacant,RESIDENTIAL ACREAGE,0,2019-4-11,2019-4-25
US,TX,1709 OLD LOCKHART RD,"AUSTIN, TX 78747",Austin,ExaZip,"1709 OLD LOCKHART RD, AUSTIN, TX 78747",78747,,,0.0,0,0,290099,164762993,48453,16476299348453,Zip5,0.0,0.0,"CO48453, CS4890165, DB4816620, MT30000596, ND0000636780, SB0000119930, SB0000119938, SB0000119939, ZI78747",30.125750,-97.746930,0.165,80,RESIDENTIAL ACREAGE,Vacant,RESIDENTIAL ACREAGE,0,2019-4-11,2019-4-25
US,TX,1711 OLD LOCKHART RD,"AUSTIN, TX 78747",Austin,ExaZip,"1711 OLD LOCKHART RD, AUSTIN, TX 78747",78747,,,0.0,0,0,290100,164762994,48453,16476299448453,Zip5,0.0,0.0,"CO48453, CS4890165, DB4816620, MT30000596, ND0000636780, ZI78747",30.125750,-97.746930,0.33,80,RESIDENTIAL ACREAGE,Vacant,RESIDENTIAL ACREAGE,0,2019-4-11,2019-4-25
US,TX,1715 OLD LOCKHART RD,"AUSTIN, TX 78747",Austin,ExaZip,"1715 OLD LOCKHART RD, AUSTIN, TX 78747",78747,,,0.0,0,0,290101,164762995,48453,16476299548453,Zip5,0.0,0.0,"CO48453, CS4890165, DB4816620, MT30000596, ND0000636780, SB0000119930, SB0000119938, SB0000119939, ZI78747",30.125750,-97.746930,0.11,80,RESIDENTIAL ACREAGE,Vacant,RESIDENTIAL ACREAGE,0,2019-4-11,2019-4-25
US,TX,1815 OLD LOCKHART RD,"AUSTIN, TX 78747",Austin,ExaZip,"1815 OLD LOCKHART RD, AUSTIN, TX 78747",78747,,,0.0,0,0,290102,164762996,48453,16476299648453,Zip5,0.0,0.0,"CO48453, CS4890165, DB4816620, MT30000596, ND0000636780, ZI78747",30.125750,-97.746930,0.11,80,RESIDENTIAL ACREAGE,Vacant,RESIDENTIAL ACREAGE,0,2019-4-11,2019-4-25
